stop_id,cluster_id
903208,903208
902836,903208
902685,903208
903127,903208
900542,900542
900541,900542
900540,900542
900567,900542
900603,900542
901058,901058
901113,901058
901222,901058
901424,901058
901223,901058
904690,901058
904691,901058
212215,212215
212133,212215
212131,212215
212128,212215
212130,212215
212212,212215
212213,212215
212214,212215
212137,212215
212144,212215
106168,106168
106086,106168
106088,106168
106164,106168
106166,106168
106170,106168
106126,106168
106433,106168
106128,106168
106424,106168
106426,106168
106084,106168
106130,106168
106434,106168
106462,106168
106082,106168
905447,905447
905682,905447
905683,905447
905684,905447
108150,108150
108066,108150
108072,108150
108074,108150
108076,108150
108068,108150
108070,108150
108062,108150
108064,108150
108157,108150
213331,108150
906288,906288
906324,906288
906325,906288
906287,906288
903061,906288
906286,906288
906356,906288
906357,906288
904070,904070
904072,904070
906033,904070
903580,904070
901857,904070
901858,904070
904071,904070
904160,904070
212028,904070
903590,904070
903612,904070
903609,904070
903905,904070
904251,904070
903589,904070
900940,900940
903453,900940
903421,900940
152024,152024
152012,152024
152018,152024
152020,152024
152022,152024
152028,152024
901325,901325
900731,901325
900793,901325
901381,901325
901382,901325
210172,210172
210168,210172
210032,210172
212019,210172
213391,210172
210169,210172
210170,210172
210171,210172
902622,902622
903166,902622
903081,902622
903070,902622
903071,902622
902623,902622
903098,902622
121018,121018
121030,121018
121032,121018
121014,121018
121020,121018
211104,121018
183006,183006
183970,183006
183014,183006
213004,183006
210995,183006
213479,183006
213480,183006
779811,183006
211127,183006
183004,183006
183002,183006
183950,183006
905371,905371
906130,905371
906131,905371
906160,905371
906161,905371
906022,905371
211676,905371
906023,905371
903745,903745
211968,903745
904113,903745
211969,903745
904150,903745
905220,903745
905443,903745
905976,903745
903662,903745
903744,903745
903746,903745
905444,903745
213031,903745
904149,903745
213436,903745
213081,213081
904787,213081
213387,213081
901941,213081
213386,213081
902051,213081
904474,213081
901441,213081
213071,213081
213072,213081
213407,213081
210880,213081
210876,213081
213080,213081
210881,213081
213111,213081
902150,902150
902211,902150
902256,902150
902317,902150
902321,902150
902149,902150
902318,902150
901874,902150
901535,902150
901711,902150
905712,902150
902322,902150
902316,902150
902259,902150
211574,902150
901539,902150
109018,109018
109015,109018
109016,109018
132020,109018
132022,109018
902059,902059
901605,902059
902016,902059
902015,902059
213570,902059
901494,902059
146228,146228
146260,146228
146362,146228
213264,146228
146188,146228
146226,146228
146230,146228
146240,146228
146354,146228
146186,146228
146214,146228
146215,146228
146349,146228
146504,146228
146370,146228
146216,146228
146256,146228
146404,146228
901846,901846
901736,901846
901737,901846
901847,901846
901845,901846
903333,903333
903327,903333
903328,903333
903329,903333
903330,903333
108052,903333
108054,903333
108056,903333
213378,903333
210931,903333
210932,903333
127052,127052
127026,127052
127028,127052
127030,127052
127032,127052
127016,127052
127021,127052
127050,127052
127022,127052
127024,127052
127020,127052
127053,127052
117098,127052
108010,108010
108012,108010
108014,108010
108016,108010
108140,108010
211098,108010
900840,900840
903324,900840
900841,900840
906374,900840
903325,900840
900839,900840
903326,900840
107094,107094
107138,107094
107134,107094
107136,107094
107158,107094
107281,107094
107091,107094
107260,107094
107336,107094
107090,107094
107086,107094
107092,107094
107101,107094
901430,107094
107098,107094
107100,107094
107140,107094
107155,107094
107156,107094
107096,107094
107142,107094
107154,107094
191090,191090
190034,191090
176192,176192
176150,176192
176194,176192
211679,176192
211678,176192
176036,176192
176018,176192
176038,176192
176016,176192
903751,903751
903599,903751
903728,903751
903729,903751
905975,903751
905491,903751
904148,903751
904147,903751
903679,903751
902814,902814
902958,902814
902815,902814
902849,902814
902851,902814
903194,902814
902784,902814
131030,131030
131032,131030
211247,131030
131174,131030
131028,131030
131060,131030
131129,131030
210940,131030
906362,906362
212605,906362
902701,906362
902663,906362
906330,906362
212616,906362
902662,906362
212607,906362
903157,906362
903158,906362
906303,906362
906331,906362
902702,906362
903868,903868
903951,903868
903973,903868
903952,903868
904028,903868
905739,903868
213586,903868
904030,903868
903974,903868
903798,903868
905740,903868
903797,903868
903879,903868
213585,903868
903572,903868
903643,903868
903644,903868
903666,903868
903950,903868
903867,903868
903866,903868
905977,903868
905978,903868
902135,902135
902087,902135
903991,902135
902508,902135
211613,902135
902086,902135
902117,902135
902306,902135
901979,901979
902154,901979
902260,901979
902115,902115
902116,902115
902221,902115
213178,902115
211190,902115
213177,902115
902222,902115
905526,905526
905289,905526
905290,905526
901762,905526
905410,905526
900490,905526
905422,905526
900492,905526
905429,905526
905891,905526
906008,905526
901705,905526
901704,905526
903117,903117
902627,903117
902624,903117
903118,903117
902721,903117
903113,903117
902724,903117
211891,211891
212817,211891
211902,211891
211927,211891
212864,212864
210037,212864
129956,212864
128026,212864
129958,212864
900110,212864
211589,212864
211519,212864
129011,212864
211184,212864
129188,212864
211183,212864
129212,212864
903359,903359
901203,903359
901020,903359
902968,902968
902820,902968
902822,902968
902928,902968
902846,902968
903114,902968
212044,212044
210384,212044
117030,212044
117034,212044
211124,212044
210564,212044
117028,212044
117036,212044
117026,212044
117038,212044
901237,901237
212895,901237
905679,905679
905613,905679
905567,905679
905612,905679
903465,905679
905611,905679
901997,905679
905676,905679
904000,905679
905677,905679
903536,905679
904002,905679
900568,900568
211495,900568
900574,900568
900580,900568
900595,900568
900619,900568
900596,900568
900597,900568
900604,900568
900605,900568
900594,900568
901949,901949
901948,901949
902239,901949
901606,901949
901497,901949
902014,901949
901496,901949
213349,213349
115206,213349
115040,213349
115148,213349
115146,213349
115038,213349
115202,213349
115022,213349
211689,213349
211690,213349
907683,213349
907648,213349
115140,213349
114170,213349
210578,213349
907684,213349
115184,213349
115144,213349
115208,213349
210579,213349
115006,213349
115004,213349
213350,213349
115024,213349
115080,213349
901060,213349
905327,905327
905940,905327
906196,905327
906201,905327
211555,905327
212965,905327
906202,905327
905328,905327
211997,211997
211998,211997
900748,211997
900749,211997
903217,903217
210826,903217
213041,903217
902649,903217
210827,903217
211038,903217
210758,903217
903218,903217
210740,903217
210825,903217
212359,212359
212544,212359
212674,212359
212636,212359
212233,212359
212540,212359
122387,122387
213092,122387
122002,122387
210772,122387
122006,122387
900111,122387
122318,122387
122319,122387
122008,122387
122009,122387
122320,122387
122255,122387
122260,122387
122316,122387
212021,212021
211241,212021
211240,212021
165086,212021
165128,212021
165084,212021
211209,212021
211239,212021
213455,212021
211210,212021
905634,905634
905829,905634
905830,905634
905540,905634
905231,905634
905232,905634
905302,905634
905828,905634
905419,905634
905633,905634
905406,905634
905425,905634
905711,905634
901370,901370
901362,901370
901364,901370
900778,901370
900814,901370
900812,901370
900829,901370
900830,901370
901290,901290
118014,901290
118016,901290
900792,901290
905353,905353
905543,905353
905589,905353
905651,905353
905185,905353
905474,905353
905301,905353
212089,212089
212721,212089
212071,212089
212739,212089
212720,212089
212740,212089
213262,212089
904102,904102
903831,904102
903742,904102
903917,904102
907457,904102
211923,904102
210793,904102
210794,904102
907455,904102
211922,904102
159296,159296
150069,159296
150154,159296
907703,159296
902568,902568
902570,902568
902504,902568
902480,902568
901503,902568
902569,902568
901866,902568
902505,902568
901712,902568
902161,902568
902543,902568
902567,902568
164024,164024
164008,164024
210174,164024
164032,164024
164010,164024
164014,164024
210173,164024
164016,164024
212141,212141
212530,212141
212139,212141
212237,212141
212140,212141
903301,903301
903323,903301
900881,903301
903386,903301
903387,903301
900835,903301
210343,903301
210056,903301
210340,903301
210341,903301
210342,903301
210057,903301
904471,904471
904692,904471
904571,904471
901278,904471
901279,904471
901280,904471
210561,904471
904416,904471
904417,904471
904418,904471
904419,904471
901275,904471
904470,904471
212143,212143
212138,212143
901980,901980
901815,901980
900581,901980
900583,901980
900582,901980
211494,901980
901869,901980
211493,901980
902212,901980
902148,901980
210117,210117
210118,210117
210119,210117
212856,210117
210116,210117
210121,210117
211221,211221
133040,133040
132002,133040
210161,133040
133042,133040
210126,133040
133008,133040
133006,133040
133166,133040
213590,133040
210160,133040
133004,133040
133002,133040
211673,133040
133074,133040
211674,133040
212735,212735
212129,212735
212132,212735
212734,212735
212528,212735
212529,212735
902726,902726
211150,902726
903005,902726
903006,902726
902728,902726
903198,902726
211149,902726
902973,902726
213195,213195
213193,213195
213260,213195
211570,213195
211903,213195
211569,213195
213259,213195
900372,213195
905517,213195
213197,213195
902191,902191
213362,902191
211132,902191
901643,902191
902197,902191
902192,902191
901532,902191
212941,902191
211140,902191
175018,175018
175006,175018
905304,905304
905303,905304
905237,905304
905236,905304
906231,905304
906264,905304
905305,905304
905306,905304
901442,901442
211146,901442
902049,901442
902048,901442
903130,903130
903082,903130
903129,903130
903131,903130
903133,903130
903135,903130
901919,901919
901923,901919
901591,901919
901482,901919
901924,901919
901925,901919
779803,901919
902037,901919
901920,901919
902030,901919
902319,901919
901965,901919
901977,901919
902088,901919
905627,905627
905746,905627
905626,905627
905811,905627
905578,905627
905629,905627
905812,905627
905579,905627
901549,901549
901436,901549
902449,901549
902450,901549
902547,901549
902546,901549
901579,901549
211992,901549
211991,901549
902600,901549
901533,901549
902545,901549
901552,901552
902019,901552
902136,901552
901617,901552
901616,901552
113036,113036
113020,113036
113040,113036
113014,113036
211548,211548
211994,211548
211993,211548
901870,211548
906346,211548
906347,211548
213580,211548
213579,211548
905988,905988
905863,905988
905864,905988
905869,905988
905871,905988
905989,905988
211907,211907
211908,211907
213337,211907
900129,211907
211459,211907
213338,211907
211906,211907
133097,133097
211332,133097
133087,133097
133115,133097
904121,904121
903563,904121
213416,904121
903562,904121
903559,904121
903564,904121
211886,904121
905624,904121
903494,904121
903493,904121
213038,904121
903557,904121
903954,904121
211502,904121
211372,904121
211366,904121
211501,904121
904854,904121
903870,904121
905132,904121
904279,904121
905652,905652
905898,905652
905899,905652
905900,905652
905653,905652
905654,905652
905779,905652
900880,900880
900832,900880
900833,900880
212829,900880
900243,900880
901273,900880
900916,900880
903808,900880
901053,900880
901054,900880
901139,900880
901145,900880
901146,900880
903595,900880
115130,115130
115122,115130
115084,115130
116093,115130
116116,115130
115124,115130
115132,115130
115136,115130
116094,115130
212211,115130
903659,903659
903724,903659
904194,903659
903726,903659
903658,903659
903587,903659
133148,133148
134100,133148
210125,133148
134096,133148
134098,133148
210124,133148
134042,133148
211659,133148
134040,133148
134080,133148
211658,133148
210123,133148
211523,133148
134036,133148
134038,133148
134102,133148
134104,133148
134010,133148
134016,134016
211661,134016
213365,134016
134014,134016
134020,134016
134114,134016
211472,134016
134022,134016
211660,134016
134116,134016
134018,134016
901610,901610
902331,901610
901611,901610
901890,901610
902336,901610
901501,901610
902109,901610
901618,901610
121023,901610
903010,903010
903033,903010
903199,903010
902868,903010
902665,903010
902869,903010
153036,153036
153037,153036
153032,153036
153033,153036
132026,132026
132030,132026
132028,132026
132024,132026
904731,904731
904788,904731
904330,904731
904331,904731
213408,904731
904523,904731
213417,904731
904441,904731
213418,904731
904329,904731
904666,904731
904667,904731
904717,904731
904442,904731
904786,904731
904669,904731
904716,904731
904665,904731
904328,904731
191082,191082
191013,191082
190014,191082
191011,191082
190016,191082
213048,191082
148042,148042
210915,148042
212554,148042
212552,148042
210914,148042
158408,148042
210667,148042
158410,148042
158210,148042
148044,148042
158358,148042
158238,148042
158260,148042
148098,148042
158258,148042
158006,148042
148046,148042
158208,148042
158363,148042
158008,148042
158362,148042
158234,148042
148038,148042
903428,903428
900885,903428
900882,903428
900883,903428
903464,903428
900884,903428
903427,903428
903455,903428
145011,145011
145038,145011
145110,145011
145048,145011
145046,145011
145012,145011
145016,145011
145018,145011
905173,905173
900407,905173
905820,905173
905463,905173
212228,212228
212226,212228
212227,212228
130062,212228
130086,212228
130076,212228
130064,212228
130074,212228
906312,906312
902767,906312
902711,906312
902768,906312
902769,906312
906296,906312
211378,211378
904504,211378
904615,211378
904617,211378
904616,211378
904618,211378
904964,211378
905100,211378
904891,211378
210923,211378
905147,211378
211374,211378
905152,211378
211507,211378
904962,211378
904547,211378
211508,211378
211381,211378
904548,211378
904549,211378
904550,211378
904613,211378
904614,211378
121174,121174
121058,121174
121051,121174
121052,121174
211060,211060
211048,211060
211049,211060
211061,211060
129294,129294
129286,129294
129005,129294
129288,129294
129292,129294
900421,900421
900627,900421
900393,900421
900630,900421
900383,900421
900633,900421
900418,900421
906136,906136
906140,906136
906141,906136
906142,906136
906143,906136
906137,906136
905329,906136
905211,906136
905212,906136
905213,906136
906138,906136
906139,906136
906197,906136
906198,906136
906204,906136
126120,126120
126068,126120
126080,126120
126082,126120
126130,126120
126002,126120
126132,126120
126078,126120
126122,126120
127084,126120
126072,126120
126074,126120
126076,126120
126098,126120
212510,212510
212351,212510
212357,212510
212511,212510
212356,212510
904202,904202
903471,904202
905219,904202
906090,904202
904107,904202
903591,904202
212517,212517
212513,212517
212887,212517
212506,212517
900977,900977
901220,900977
901428,900977
901218,900977
901219,900977
900976,900977
901193,900977
212915,900977
904118,900977
901194,900977
904026,900977
904029,900977
904031,900977
904082,900977
904083,900977
904024,900977
904117,900977
151090,151090
151092,151090
151110,151090
212807,151090
212810,151090
212808,151090
151152,151090
151109,151090
210886,151090
151032,151090
212811,151090
151088,151090
151142,151090
906001,906001
906000,906001
905645,906001
905528,906001
905646,906001
130169,130169
130196,130169
130128,130169
130208,130169
212358,212358
212350,212358
105228,105228
105422,105228
105420,105228
105234,105228
211663,105228
105426,105228
105424,105228
105430,105228
105230,105228
105428,105228
105448,105228
105232,105228
906392,906392
212037,906392
213103,906392
906391,906392
212088,212088
212072,212088
212073,212088
212087,212088
211540,211540
211539,211540
133164,133164
133154,133164
193002,193002
192004,193002
900116,193002
193004,193002
193028,193002
193006,193002
193026,193002
210065,210065
210064,210065
210067,210065
210066,210065
158288,158288
146016,158288
213278,158288
146040,158288
210560,158288
158286,158288
158084,158288
158004,158288
158046,158288
210380,210380
211916,210380
902610,210380
210563,210380
902276,210380
210379,210380
210771,210380
213082,210380
211563,210380
210882,210380
210885,210380
903150,903150
906322,903150
906323,903150
903149,903150
902782,903150
906355,903150
901947,901947
901174,901947
902173,901947
901834,901947
902174,901947
901946,901947
902104,901947
901835,901947
210024,210024
110016,210024
210025,210024
210026,210024
900941,210024
110014,210024
212855,210024
110030,210024
210027,210024
110032,210024
211733,210024
904092,904092
903822,904092
126097,126097
116054,126097
126124,126097
126123,126097
126096,126097
126136,126097
116074,126097
116077,126097
116076,126097
116092,126097
115110,126097
126094,126097
126134,126097
211889,211889
900031,900031
125074,900031
210004,900031
125098,900031
125230,900031
210044,900031
213347,900031
900033,900031
213348,900031
900030,900031
900032,900031
900049,900031
900034,900031
904668,904668
904327,904668
904899,904668
905013,904668
905012,904668
905019,904668
138004,138004
138106,138004
139046,138004
139048,138004
138002,138004
138006,138004
139042,138004
139044,138004
125068,138004
125072,138004
138005,138004
125040,138004
125042,138004
125067,138004
125070,138004
125220,138004
126106,138004
139040,138004
139034,138004
126108,138004
139038,138004
126104,138004
139036,138004
100014,100014
100168,100014
100036,100014
100038,100014
100074,100014
100076,100014
100035,100014
100162,100014
101006,100014
101008,100014
100016,100014
100017,100014
213518,100014
213517,100014
100030,100014
101002,100014
100024,100014
100022,100014
100114,100014
100115,100014
100032,100014
100012,100014
101004,100014
101468,100014
100044,100014
100010,100014
904342,904342
904960,904342
904959,904342
210013,210013
210012,210013
210030,210013
210031,210013
210014,210013
901937,901937
901899,901937
901670,901937
901804,901937
901936,901937
902044,901937
901784,901937
901830,901937
902593,902593
902591,902593
902594,902593
902592,902593
212919,902593
212920,902593
212921,902593
212922,902593
169026,169026
211207,169026
169005,169026
169002,169026
169048,169026
169046,169026
903636,903636
904014,903636
903635,903636
904100,903636
903738,903636
903637,903636
906373,903636
900002,903636
906087,906087
905194,906087
906026,906087
906027,906087
905783,906087
905320,906087
906021,906087
905196,906087
905195,906087
900427,900427
900426,900427
900428,900427
900402,900427
905530,900427
906060,900427
104068,104068
104066,104068
104064,104068
104070,104068
104062,104068
104060,104068
104076,104068
104078,104068
904414,904414
904634,904414
904635,904414
904514,904414
904752,904414
904756,904414
904755,904414
211010,211010
211011,211010
212066,211010
212065,211010
902347,902347
905911,902347
903667,902347
904864,902347
904326,902347
904575,902347
904325,902347
902349,902347
905159,902347
902348,902347
904283,902347
904394,902347
902350,902347
904393,902347
133050,133050
133132,133050
133049,133050
132033,133050
133052,133050
210918,133050
210022,133050
210023,133050
210021,133050
210919,133050
210020,133050
134005,133050
133111,133050
902763,902763
902761,902763
902762,902763
905720,902763
902764,902763
905721,902763
902913,902913
902882,902913
901266,902913
904809,902913
905055,902913
902852,902852
906300,902852
902853,902852
903107,902852
903109,902852
902854,902852
906353,902852
110004,110004
110026,110004
110006,110004
110024,110004
110002,110004
110028,110004
134092,134092
134090,134092
900698,900698
901156,900698
212496,212496
212398,212496
212397,212496
212505,212496
212514,212496
213208,213208
212580,213208
212571,213208
212660,212660
212653,212660
212659,212660
212652,212660
212651,212660
212661,212660
105018,105018
105094,105018
105107,105018
105096,105018
105098,105018
105016,105018
903302,903302
900834,903302
900743,903302
903303,903302
900744,903302
900688,903302
901667,901667
901668,901667
901897,901667
901852,901667
902248,901667
901666,901667
901902,901667
901785,901667
900634,901667
900662,901667
900661,901667
212231,212231
212234,212231
212586,212231
212352,212231
212581,212231
212408,212408
212409,212408
212385,212408
212386,212408
212407,212408
212387,212408
212876,212876
212894,212876
901326,212876
901383,212876
901384,212876
133022,133022
134024,133022
133020,133022
134048,133022
106096,106096
106116,106096
106094,106096
106118,106096
106208,106096
106210,106096
106212,106096
106214,106096
106216,106096
106234,106096
106236,106096
106238,106096
106218,106096
106220,106096
106222,106096
106120,106096
106092,106096
902131,902131
901903,902131
902129,902131
213258,902131
901805,902131
901806,902131
901508,902131
902130,902131
901723,902131
213596,902131
901676,902131
902233,902131
902556,902131
902587,902131
184098,184098
212007,184098
212006,184098
184046,184098
184028,184098
184099,184098
212709,212709
212684,212709
212710,212709
212685,212709
212053,212053
212052,212053
905631,905631
905475,905631
905541,905631
905865,905631
212903,905631
906073,905631
905349,905631
905591,905631
905640,905631
905234,905631
905641,905631
905405,905631
905233,905631
905635,905631
902872,902872
902636,902872
902682,902872
902803,902872
902731,902872
165048,165048
176002,165048
212542,212542
213147,212542
213148,212542
212541,212542
212543,212542
211942,211942
901750,211942
901859,211942
901860,211942
900314,900314
900357,900314
900358,900314
900359,900314
900347,900314
900360,900314
900300,900314
213192,900314
900209,900209
900153,900209
153044,153044
153116,153044
153042,153044
153038,153044
153040,153044
900269,900269
211223,900269
900296,900269
210850,900269
900295,900269
900262,900269
900270,900269
900263,900269
900287,900269
900288,900269
145310,145310
145062,145310
145324,145310
145318,145310
145322,145310
145330,145310
145332,145310
138040,138040
138036,138040
137018,138040
137020,138040
137014,138040
138038,138040
137022,138040
138086,138040
137024,138040
137026,138040
210648,138040
210502,138040
210650,138040
138088,138040
210649,138040
210651,138040
210652,138040
210653,138040
137016,138040
210656,138040
131050,131050
210349,131050
131150,131050
210350,131050
131077,131050
131162,131050
131138,131050
131048,131050
905465,905465
900423,905465
900424,905465
905243,905465
906192,905465
900398,905465
905357,905465
905358,905465
905359,905465
900422,905465
906169,905465
906171,905465
212908,905465
159042,159042
159046,159042
210797,159042
159390,159042
159044,159042
904480,904480
904384,904480
904270,904480
904336,904480
904595,904480
904269,904480
904772,904480
904702,904480
902525,904480
904701,904480
902252,904480
904257,904480
902990,904480
904483,904480
902520,904480
904777,904480
904703,904480
904771,904480
905146,904480
210029,210029
210920,210029
210921,210029
210028,210029
114236,114236
114138,114236
114132,114236
114134,114236
115044,114236
114136,114236
114130,114236
114124,114236
211694,114236
211693,114236
211700,114236
211701,114236
211695,114236
907629,114236
210659,114236
211696,114236
907627,114236
134112,134112
134110,134112
108094,108094
108100,108094
108170,108094
108032,108094
108096,108094
108098,108094
108161,108094
108166,108094
213520,108094
108130,108094
114092,114092
114068,114092
114071,114092
114072,114092
114074,114092
114077,114092
114076,114092
114088,114092
114089,114092
114096,114092
114097,114092
130118,130118
130182,130118
122034,122034
122344,122034
122296,122034
122298,122034
122346,122034
122036,122034
122080,122034
122082,122034
123036,122034
123064,122034
123068,122034
123032,122034
902850,902850
906301,902850
906302,902850
902656,902850
906354,902850
212434,212434
212422,212434
137044,137044
137078,137044
137092,137044
137090,137044
137048,137044
137007,137044
137047,137044
128088,128088
128084,128088
128176,128088
128092,128088
128094,128088
128152,128088
128184,128088
128086,128088
159084,159084
159246,159084
159250,159084
211558,159084
159272,159084
159274,159084
159276,159084
211559,159084
212208,159084
212209,159084
106312,106312
106350,106312
106352,106312
106474,106312
106476,106312
106310,106312
106316,106312
106032,106312
106064,106312
106346,106312
106030,106312
150026,150026
211650,150026
211649,150026
150024,150026
150010,150026
150030,150026
211408,150026
150028,150026
151130,150026
151124,150026
151122,150026
151056,150026
213335,150026
151054,150026
151132,150026
211407,150026
212084,212084
212075,212084
212085,212084
212076,212084
212077,212084
212083,212084
128190,128190
212801,128190
128060,128190
212802,128190
128151,128190
128048,128190
128153,128190
128062,128190
128042,128190
211175,128190
212194,212194
212069,212194
212091,212194
167016,212194
902791,902791
902830,902791
902829,902791
902792,902791
902790,902791
902858,902791
903575,903575
904247,903575
903693,903575
904158,903575
903695,903575
903576,903575
904246,903575
211561,903575
903692,903575
902599,903575
903573,903575
903574,903575
903942,903575
902409,903575
211497,211497
902267,211497
902268,211497
901975,211497
901782,211497
902269,211497
901486,211497
213578,211497
211463,211497
211492,211497
901484,211497
901708,211497
901477,901477
901876,901477
901173,901477
210393,901477
901475,901477
901476,901477
902314,901477
902315,901477
902313,901477
900055,900055
900052,900055
211878,900055
900056,900055
900051,900055
900053,900055
900054,900055
900015,900055
139054,139054
139004,139054
139006,139054
139008,139054
139022,139054
212834,139054
212835,139054
138104,139054
139050,139054
211139,139054
138020,139054
138076,139054
138102,139054
211058,211058
211051,211058
211933,211058
213272,213272
902329,213272
213220,213272
902328,213272
131166,131166
131092,131166
131084,131166
131090,131166
211401,211401
211400,211401
211399,211401
211402,211401
211403,211401
116040,211401
116042,211401
211698,211401
212799,211401
212798,211401
901602,901602
902031,901602
902032,901602
211683,901602
901928,901602
901778,901602
902099,901602
901601,901602
901544,901602
213049,901602
901543,901602
213050,901602
213044,213044
103196,213044
210710,213044
211675,213044
213104,213044
103162,213044
211622,213044
211623,213044
211632,213044
148048,148048
158206,148048
158356,148048
158324,148048
158354,148048
148050,148048
158200,148048
158202,148048
900125,900125
900119,900125
184029,184029
184044,184029
184030,184029
184027,184029
211067,184029
210848,184029
210131,210131
131014,210131
210132,210131
131158,210131
905765,905765
905421,905765
905764,905765
905182,905765
900643,900643
900659,900643
900649,900643
900457,900643
900641,900643
900642,900643
900905,900905
901188,900905
904219,900905
903850,900905
903664,900905
213268,900905
904155,900905
212925,900905
903876,900905
900904,900905
903736,900905
900903,900905
905805,905805
906055,905805
905804,905805
905906,905805
906056,905805
905956,905805
903338,905805
903337,905805
905806,905805
905962,905805
905963,905805
905907,905805
905908,905805
905662,905805
212353,212353
212585,212353
212584,212353
212355,212353
212079,212353
212866,212353
212582,212353
212583,212353
900789,900789
900788,900789
901068,900789
901069,900789
900790,900789
904472,900789
903998,903998
906031,903998
903997,903998
906029,903998
906030,903998
211457,211457
101018,211457
210570,211457
210574,211457
101137,211457
210573,211457
101016,211457
101036,211457
101038,211457
211461,211457
210576,211457
101165,211457
101135,211457
902902,211457
211465,211457
211466,211457
153122,153122
211327,153122
153118,153122
212177,153122
213541,153122
212183,153122
153031,153122
153035,153122
153112,153122
191086,191086
191088,191086
190062,191086
191007,191086
902780,902780
902950,902780
902951,902780
902847,902780
902778,902780
902779,902780
902643,902643
902796,902643
902798,902643
902840,902643
122128,122128
122124,122128
213273,122128
122058,122128
122114,122128
122362,122128
146342,122128
213215,213215
213219,213215
213223,213215
213198,213215
905401,213215
905445,213215
905400,213215
905516,213215
213366,213215
213144,213215
902961,902961
906360,902961
902995,902961
903111,902961
903112,902961
902783,902961
900293,900293
213359,900293
900294,900293
900260,900293
144014,144014
144024,144014
144016,144014
144018,144014
904428,904428
904429,904428
902915,902915
902914,902915
122250,122250
122252,122250
122254,122250
122369,122250
122242,122250
122244,122250
193016,193016
193010,193016
193012,193016
193014,193016
193018,193016
193020,193016
193030,193016
193032,193016
212803,212803
151176,212803
140060,212803
140062,212803
213330,212803
140088,212803
140156,212803
140098,212803
211920,212803
140096,212803
212824,212803
140094,212803
140178,212803
140100,212803
140176,212803
212804,212803
213329,212803
140170,212803
212724,212724
212736,212724
212723,212724
212737,212724
212836,212724
212837,212724
900800,900800
903769,900800
900901,900800
903767,900800
903765,900800
900802,900800
900803,900800
900237,900800
900801,900800
903768,900800
904163,900800
904221,900800
900902,900800
904162,900800
904220,900800
212125,212125
212346,212346
213224,212346
212339,212346
212340,212346
212345,212346
212334,212346
213221,212346
212335,212346
212336,212346
905408,905408
905172,905408
905409,905408
212152,212152
212647,212152
212646,212152
212664,212152
212151,212152
900044,900044
900487,900044
901673,900044
900043,900044
900045,900044
900591,900044
150208,150208
150192,150208
902917,150208
150214,150208
150204,150208
150196,150208
129050,129050
129009,129050
211590,129050
211983,129050
129060,129050
211984,129050
905744,905744
905991,905744
906102,905744
905743,905744
902747,905744
906305,905744
902696,905744
902713,902713
906358,902713
906359,902713
903065,902713
903067,902713
906321,906321
903068,906321
903145,906321
906352,906321
901328,901328
213009,901328
901329,901328
901385,901328
901417,901328
213414,901328
901327,901328
900403,900403
900429,900403
900444,900403
900399,900403
900404,900403
900400,900403
900401,900403
905142,905142
905143,905142
904540,905142
213078,905142
213079,905142
904539,905142
904538,905142
905144,905142
905722,905722
212045,905722
902679,905722
902680,905722
212046,905722
903015,905722
903037,905722
906076,905722
902675,905722
902677,905722
902678,905722
905838,905722
213199,213199
212980,213199
212600,213199
212601,213199
903606,903606
904252,903606
903610,903606
213051,903606
904010,903606
904073,903606
903884,903606
903985,903606
904223,903606
903885,903606
903605,903606
903886,903606
903723,903606
903887,903606
903883,903606
904061,903606
158156,158156
158116,158156
158226,158156
158268,158156
158158,158156
212555,158156
210668,158156
158118,158156
210665,158156
212551,158156
158114,158156
158424,158156
904180,904180
905920,904180
904191,904180
905566,904180
905795,904180
903907,904180
213032,904180
211333,904180
904186,904180
901233,901233
212061,901233
212068,901233
902953,901233
902919,901233
211012,901233
211013,901233
902921,901233
902955,901233
902922,901233
901235,901233
902637,901233
115160,115160
115016,115160
115018,115160
115052,115160
125003,115160
125028,115160
125002,115160
115180,115160
115182,115160
125030,115160
133138,133138
133152,133138
133158,133138
133140,133138
107162,107162
107132,107162
107328,107162
107164,107162
107160,107162
107166,107162
107128,107162
905252,905252
900096,905252
900097,905252
905692,905252
905696,905252
905573,905252
905691,905252
905574,905252
210199,210199
165006,210199
165008,210199
165010,210199
210184,210199
210185,210199
210197,210199
210198,210199
210200,210199
213477,210199
118040,118040
118036,118040
118090,118040
108022,108022
108018,108022
108020,108022
108024,108022
105572,105572
106430,105572
211976,105572
106150,105572
105578,105572
900063,105572
105222,105572
212047,105572
105220,105572
105172,105572
105456,105572
106380,105572
106366,105572
106296,105572
106298,105572
106432,105572
106428,105572
105396,105572
105174,105572
902653,902653
902777,902653
212975,902653
902710,902653
902708,902653
902709,902653
902140,902140
901908,902140
901913,902140
901811,902140
901945,902140
213567,902140
213569,902140
901742,902140
901743,902140
902010,902140
901812,902140
902028,902140
213568,902140
213597,902140
901790,902140
902073,902140
903244,903244
903270,903244
903271,903244
901028,903244
901196,901196
900917,901196
904119,901196
901052,901196
901055,901196
904116,901196
903785,901196
903873,901196
903875,901196
159008,159008
159007,159008
903305,903305
901202,903305
210602,210602
210589,210602
130158,130158
154020,130158
154030,130158
130156,130158
130148,130158
130144,130158
130146,130158
130160,130158
211238,211238
902681,211238
903018,211238
903017,211238
903123,211238
903121,211238
212156,212156
212148,212156
904204,904204
