orig-block,dest-block,Count
128340,147078,1.0
128340,147129,1.0
128340,149474,1.0
128340,149729,1.0
128340,152474,1.0
128344,50607,1.0
128344,52918,2.0
128344,62358,1.0
128344,63334,1.0
128344,63602,1.0
128344,65007,1.0
128344,65112,1.0
128344,65353,1.0
128344,66035,1.0
128344,67067,1.0
128344,67304,1.0
128344,67961,1.0
128344,68466,1.0
128344,68674,1.0
128344,69706,1.0
128344,70074,1.0
128344,70172,1.0
128344,70185,1.0
128344,70629,1.0
128344,80084,1.0
128344,87932,1.0
128344,88004,1.0
128344,88017,1.0
128344,88128,1.0
128344,88274,1.0
128344,88431,3.0
128344,88648,2.0
128344,89151,1.0
128344,89179,1.0
128344,89761,1.0
128344,89934,1.0
128344,89987,1.0
128344,90218,4.0
128344,90322,1.0
128344,90336,1.0
128344,90382,1.0
128344,90403,1.0
128344,90940,1.0
128344,91065,1.0
128344,91697,1.0
128344,91911,1.0
128344,92200,1.0
128344,92877,1.0
128344,93125,1.0
128344,93307,2.0
128344,93395,1.0
128344,93453,1.0
128344,93504,1.0
128344,93621,1.0
128344,93750,1.0
128344,93885,1.0
128344,93992,2.0
128344,94165,1.0
128344,94262,1.0
128344,94542,1.0
128344,94824,1.0
128344,95151,1.0
128344,95166,1.0
128344,95270,1.0
128344,95431,1.0
128344,118568,2.0
128344,118667,1.0
128344,118772,1.0
128344,118956,1.0
128344,121484,1.0
128344,121520,4.0
128344,121665,2.0
128344,121677,2.0
128344,121972,1.0
128344,121978,3.0
128344,122070,1.0
128344,122072,1.0
128344,122105,2.0
128344,122123,1.0
128344,122178,1.0
128344,122184,1.0
128344,122269,1.0
128344,122519,1.0
128344,122596,2.0
128344,122606,2.0
128344,122612,1.0
128344,122719,1.0
128344,122823,1.0
128344,122838,1.0
128344,122878,1.0
128344,122887,1.0
128344,123200,1.0
128344,123215,1.0
128344,123239,1.0
128344,123457,1.0
128344,123494,2.0
128344,123777,2.0
128344,123826,1.0
128344,123898,1.0
128344,123900,1.0
128344,124007,1.0
128344,124009,1.0
128344,124071,1.0
128344,124089,1.0
128344,124133,1.0
128344,124310,1.0
128344,124314,1.0
128344,124322,1.0
128344,124717,1.0
128344,124724,2.0
128344,124727,2.0
128344,124738,1.0
128344,124935,1.0
128344,125116,2.0
128344,125341,2.0
128344,125559,1.0
128344,125707,1.0
128344,125751,1.0
128344,125802,2.0
128344,126059,2.0
128344,126141,1.0
128344,126257,1.0
128344,126264,1.0
128344,126339,1.0
128344,126395,1.0
128344,126397,1.0
128344,126479,1.0
128344,126502,1.0
128344,126517,1.0
128344,126519,2.0
128344,126606,1.0
128344,126696,1.0
128344,126737,1.0
128344,126804,1.0
128344,126921,1.0
128344,126978,1.0
128344,126981,1.0
128344,127032,1.0
128344,127042,1.0
128344,127047,1.0
128344,127099,1.0
128344,127544,1.0
128344,127696,4.0
128344,127769,1.0
128344,128044,1.0
128344,128063,1.0
128344,128264,3.0
128344,128268,1.0
128344,128273,1.0
128344,128344,6.0
128344,128552,5.0
128344,128606,1.0
128344,128620,1.0
128344,128660,3.0
128344,128714,2.0
128344,128716,1.0
128344,128755,1.0
128344,128882,1.0
128344,128889,1.0
128344,129066,1.0
128344,129103,1.0
128344,129175,2.0
128344,129346,3.0
128344,129377,2.0
128344,129383,1.0
128344,129421,1.0
128344,129470,1.0
128344,129586,2.0
128344,129587,1.0
128344,129647,1.0
128344,129725,2.0
128344,129913,4.0
128344,129923,1.0
128344,130053,1.0
128344,130110,2.0
128344,130151,1.0
128344,130224,2.0
128344,130441,3.0
128344,130450,1.0
128344,130744,1.0
128344,130865,1.0
128344,130887,1.0
128344,130954,3.0
128344,130989,1.0
128344,131140,1.0
128344,131222,1.0
128344,131370,1.0
128344,131597,1.0
128344,131665,1.0
128344,131675,1.0
128344,131769,1.0
128344,131820,1.0
128344,132052,1.0
128344,132053,1.0
128344,132115,1.0
128344,132205,1.0
128344,132232,2.0
128344,132250,1.0
128344,132257,1.0
128344,132499,1.0
128344,132506,1.0
128344,132647,1.0
128344,132660,1.0
128344,132691,1.0
128344,132935,2.0
128344,133028,1.0
128344,133206,1.0
128344,133236,1.0
128344,133244,1.0
128344,133345,1.0
128344,133695,2.0
128344,133708,3.0
128344,133990,1.0
128344,134206,1.0
128344,134403,1.0
128344,134404,5.0
128344,134405,1.0
128344,145666,1.0
128344,145746,1.0
128344,145996,1.0
128344,146358,1.0
128344,146360,1.0
128344,146364,1.0
128344,146432,1.0
128344,146442,1.0
128344,147336,1.0
128344,147406,1.0
128344,147418,1.0
128344,147579,1.0
128344,147723,1.0
128344,148243,1.0
128344,148915,1.0
128344,149092,1.0
128344,149128,1.0
128344,149476,1.0
128344,149493,1.0
128344,149557,1.0
128344,149729,3.0
128344,150033,1.0
128344,150210,2.0
128344,150607,1.0
128344,150763,1.0
128344,150765,1.0
128344,150946,1.0
128344,151082,1.0
128344,151088,1.0
128344,151638,1.0
128344,151641,3.0
128344,151990,1.0
128344,152002,1.0
128344,152193,1.0
128344,152400,3.0
128344,152453,1.0
128344,152530,1.0
128344,158258,1.0
128345,124386,1.0
128345,129587,1.0
128345,129983,1.0
128345,132560,1.0
128345,133708,1.0
128348,119156,1.0
128348,121590,1.0
128348,123777,1.0
128348,125310,1.0
128348,128032,1.0
128348,128673,1.0
128348,128901,1.0
128348,129148,1.0
128348,146360,1.0
128348,152094,1.0
128349,50947,1.0
128349,63222,1.0
128349,65767,1.0
128349,67222,1.0
128349,71014,1.0
128349,88742,1.0
128349,89006,1.0
128349,91009,1.0
128349,91697,1.0
128349,93395,1.0
128349,118772,1.0
128349,121520,1.0
128349,121676,1.0
128349,123193,1.0
128349,123777,1.0
128349,124182,1.0
128349,124935,1.0
128349,125701,1.0
128349,125782,1.0
128349,126050,4.0
128349,126479,1.0
128349,127548,1.0
128349,128538,1.0
128349,128631,1.0
128349,129346,1.0
128349,129557,1.0
128349,130115,1.0
128349,130169,1.0
128349,131222,1.0
128349,131855,1.0
128349,132113,1.0
128349,132971,1.0
128349,147870,1.0
128349,150046,1.0
128351,70034,1.0
128351,91697,1.0
128351,93750,1.0
128351,123193,1.0
128351,126791,1.0
128351,127696,1.0
128351,128039,1.0
128351,128040,1.0
128351,128344,1.0
128351,129268,1.0
128351,129915,1.0
128351,130110,1.0
128351,134404,1.0
128351,145669,1.0
128351,146358,1.0
128351,146705,1.0
128351,149729,1.0
128352,65631,1.0
128352,94127,1.0
128352,121959,1.0
128352,123380,1.0
128352,125130,1.0
128352,125770,1.0
128352,129146,1.0
128352,129915,1.0
128352,130441,1.0
128353,57502,1.0
128353,65671,1.0
128353,91697,1.0
128353,92949,1.0
128353,121978,1.0
128353,126068,1.0
128353,126395,1.0
128353,128844,1.0
128353,130151,1.0
128353,131825,1.0
128354,65684,1.0
128354,66443,1.0
128354,66934,1.0
128354,68267,1.0
128354,69540,1.0
128354,70074,1.0
128354,70235,1.0
128354,71067,1.0
128354,89758,1.0
128354,90144,1.0
128354,91697,1.0
128354,92357,1.0
128354,92949,1.0
128354,93305,1.0
128354,93313,1.0
128354,94824,1.0
128354,118441,1.0
128354,118565,1.0
128354,118568,1.0
128354,119645,1.0
128354,119910,1.0
128354,121484,1.0
128354,121520,1.0
128354,121659,1.0
128354,121660,1.0
128354,121969,1.0
128354,121978,1.0
128354,122070,1.0
128354,122105,2.0
128354,122123,1.0
128354,123200,3.0
128354,124038,1.0
128354,124479,1.0
128354,124960,1.0
128354,125130,2.0
128354,125310,1.0
128354,125700,1.0
128354,126096,1.0
128354,126303,1.0
128354,126395,1.0
128354,126397,1.0
128354,126487,1.0
128354,126679,1.0
128354,126696,1.0
128354,126921,1.0
128354,127660,1.0
128354,127928,1.0
128354,128044,1.0
128354,128246,1.0
128354,128695,1.0
128354,128705,1.0
128354,128714,2.0
128354,128802,1.0
128354,128846,1.0
128354,128889,1.0
128354,129139,1.0
128354,129314,1.0
128354,129346,4.0
128354,129471,1.0
128354,129725,1.0
128354,130493,1.0
128354,130495,1.0
128354,130501,1.0
128354,130573,1.0
128354,130693,1.0
128354,131371,1.0
128354,131825,2.0
128354,131857,1.0
128354,132052,1.0
128354,132232,2.0
128354,132913,1.0
128354,133443,1.0
128354,133613,1.0
128354,133708,1.0
128354,133990,1.0
128354,134005,1.0
128354,146195,1.0
128354,146358,1.0
128354,146440,1.0
128354,146705,1.0
128354,147378,1.0
128354,148914,1.0
128354,149111,1.0
128354,149661,1.0
128354,149729,1.0
128354,150236,1.0
128354,150319,1.0
128354,150893,1.0
128354,151483,1.0
128354,152341,1.0
128354,152459,1.0
128354,152530,1.0
128354,156715,1.0
128354,157273,1.0
128354,158305,1.0
128356,51427,1.0
128356,52918,1.0
128356,67043,1.0
128356,88648,1.0
128356,89056,1.0
128356,90144,1.0
128356,91323,1.0
128356,118614,1.0
128356,121520,1.0
128356,121676,1.0
128356,122606,1.0
128356,122708,1.0
128356,124002,1.0
128356,125751,1.0
128356,128256,1.0
128356,131895,1.0
128356,151641,1.0
128357,63877,1.0
128357,70419,1.0
128357,90218,1.0
128357,90389,1.0
128357,92199,1.0
128357,119908,1.0
128357,126480,1.0
128357,126691,1.0
128357,128362,1.0
128357,129332,1.0
128357,134242,1.0
128357,147376,1.0
128357,147799,1.0
128357,152541,1.0
128358,93445,1.0
128358,124132,1.0
128358,124738,1.0
128358,125554,1.0
128358,126824,1.0
128358,127400,1.0
128358,127691,1.0
128358,129913,2.0
128359,50331,1.0
128359,61334,1.0
128359,63026,1.0
128359,89496,1.0
128359,90082,1.0
128359,90394,1.0
128359,121484,1.0
128359,122076,2.0
128359,123093,1.0
128359,124182,1.0
128359,125328,1.0
128359,126383,2.0
128359,126606,1.0
128359,126915,1.0
128359,127093,2.0
128359,127696,1.0
128359,128264,1.0
128359,128344,1.0
128359,128755,1.0
128359,129983,1.0
128359,130001,1.0
128359,130116,1.0
128359,130236,1.0
128359,131136,1.0
128359,131222,1.0
128359,131700,1.0
128359,132205,1.0
128359,132232,1.0
128359,132257,1.0
128359,132913,1.0
128359,133680,1.0
128359,133681,1.0
128359,133990,1.0
128359,133991,1.0
128359,134234,1.0
128359,145885,1.0
128359,147813,1.0
128359,148091,1.0
128359,149729,1.0
128359,150935,1.0
128359,151641,1.0
128359,151795,1.0
128360,51984,1.0
128360,63939,1.0
128360,92149,1.0
128360,94914,1.0
128360,122070,1.0
128360,125310,1.0
128360,125450,1.0
128360,126527,1.0
128360,131664,1.0
128360,132232,1.0
128360,133706,1.0
128360,133990,1.0
128360,134233,1.0
128360,149487,1.0
128362,52889,1.0
128362,67938,1.0
128362,93830,1.0
128362,122070,1.0
128362,124068,1.0
128362,126721,1.0
128362,126766,1.0
128362,127658,1.0
128362,129346,1.0
128362,130303,1.0
128362,130502,1.0
128362,132525,1.0
128362,133444,1.0
128362,133481,1.0
128362,133680,1.0
128362,133990,1.0
128362,150980,1.0
128362,152936,1.0
128363,61282,1.0
128363,70034,1.0
128363,93335,1.0
128363,95314,1.0
128363,121969,1.0
128363,122072,1.0
128363,124002,1.0
128363,126517,1.0
128363,128429,1.0
128363,129346,1.0
128363,149478,1.0
128364,62302,1.0
128364,65383,1.0
128364,66223,1.0
128364,69484,1.0
128364,88939,1.0
128364,121897,1.0
128364,122225,1.0
128364,123898,1.0
128364,125130,1.0
128364,125805,1.0
128364,126022,1.0
128364,126050,1.0
128364,129025,1.0
128364,129913,1.0
128364,129975,1.0
128364,131147,1.0
128364,131567,1.0
128364,132936,1.0
128364,145920,1.0
128364,147456,1.0
128365,50606,1.0
128365,52273,1.0
128365,58218,1.0
128365,61917,1.0
128365,63876,1.0
128365,67929,1.0
128365,68363,1.0
128365,87944,1.0
128365,88650,1.0
128365,89029,1.0
128365,90451,1.0
128365,92193,1.0
128365,93725,1.0
128365,118772,1.0
128365,121584,1.0
128365,121990,1.0
128365,122070,2.0
128365,122225,1.0
128365,122545,1.0
128365,123494,1.0
128365,123996,1.0
128365,124002,1.0
128365,124278,1.0
128365,124738,1.0
128365,125130,2.0
128365,125310,1.0
128365,125341,3.0
128365,125348,1.0
128365,125779,1.0
128365,126519,1.0
128365,126980,1.0
128365,127126,1.0
128365,127751,1.0
128365,128714,2.0
128365,129346,1.0
128365,129586,1.0
128365,129913,1.0
128365,129915,1.0
128365,130151,1.0
128365,131380,1.0
128365,132222,1.0
128365,133695,1.0
128365,133708,2.0
128365,133995,1.0
128365,134024,2.0
128365,134405,1.0
128365,145926,1.0
128365,151325,1.0
128365,151482,1.0
128365,151839,1.0
128366,61917,1.0
128366,92147,1.0
128366,123200,1.0
128366,123507,1.0
128366,126407,1.0
128366,129745,1.0
128366,130105,1.0
128366,133145,1.0
128368,90247,1.0
128368,119891,1.0
128368,123405,1.0
128368,126383,1.0
128368,130581,1.0
128368,133990,1.0
128368,134405,1.0
128368,149476,1.0
128370,69858,1.0
128370,94452,1.0
128370,118449,1.0
128370,121662,1.0
128370,122105,1.0
128370,130118,1.0
128370,130194,1.0
128370,131855,1.0
128370,133999,1.0
128370,150104,1.0
128374,62578,1.0
128374,64809,1.0
128374,66035,1.0
128374,88216,1.0
128374,88438,1.0
128374,88465,1.0
128374,121672,1.0
128374,122073,1.0
128374,123200,2.0
128374,124068,1.0
128374,124724,1.0
128374,125802,1.0
128374,126479,1.0
128374,126696,1.0
128374,126698,1.0
128374,127696,1.0
128374,128264,1.0
128374,128612,1.0
128374,128664,1.0
128374,128714,1.0
128374,128901,1.0
128374,129314,1.0
128374,129346,2.0
128374,130107,1.0
128374,130164,1.0
128374,131664,1.0
128374,131825,2.0
128374,132222,1.0
128375,126397,1.0
128375,128264,1.0
128375,128714,1.0
128375,129314,1.0
128375,131140,1.0
128375,151689,1.0
128377,92899,1.0
128377,122139,1.0
128377,123200,1.0
128377,123369,1.0
128377,125802,1.0
128377,126082,1.0
128377,126395,1.0
128377,127018,1.0
128377,128716,1.0
128377,129068,1.0
128377,129175,1.0
128377,130115,1.0
128377,130926,1.0
128377,131825,1.0
128377,133708,1.0
128377,134405,1.0
128377,150713,1.0
128378,62471,1.0
128378,65090,1.0
128378,65556,1.0
128378,70541,1.0
128378,119520,1.0
128378,125264,1.0
128378,128552,1.0
128378,134107,1.0
128378,145678,1.0
128378,147921,1.0
128378,150204,1.0
128378,150210,1.0
128379,62045,1.0
128379,68404,1.0
128379,90316,1.0
128379,91377,1.0
128379,91697,1.0
128379,93391,1.0
128379,93501,1.0
128379,118568,1.0
128379,119675,1.0
128379,121520,1.0
128379,122105,1.0
128379,122606,1.0
128379,123535,1.0
128379,125130,1.0
128379,125307,1.0
128379,125714,1.0
128379,126393,1.0
128379,126707,1.0
128379,128018,1.0
128379,128044,2.0
128379,128539,1.0
128379,128668,1.0
128379,128862,1.0
128379,128882,1.0
128379,130149,1.0
128379,130934,1.0
128379,131597,1.0
128379,131825,1.0
128379,132232,2.0
128379,134397,1.0
128379,134408,1.0
128379,146432,1.0
128379,147122,1.0
128379,147126,1.0
128379,149896,1.0
128379,150039,1.0
128379,150381,1.0
128379,151088,1.0
128379,151634,1.0
128379,151834,1.0
128380,52799,1.0
128380,62171,1.0
128380,63508,1.0
128380,68459,1.0
128380,68919,1.0
128380,69854,1.0
128380,71209,1.0
128380,88300,1.0
128380,88642,1.0
128380,90188,1.0
128380,90444,2.0
128380,93395,1.0
128380,93453,1.0
128380,94165,1.0
128380,94799,1.0
128380,102132,1.0
128380,118432,1.0
128380,118568,1.0
128380,119913,1.0
128380,119955,1.0
128380,121665,1.0
128380,121735,1.0
128380,122072,1.0
128380,122123,1.0
128380,122525,1.0
128380,123200,1.0
128380,123346,1.0
128380,124314,1.0
128380,124322,1.0
128380,124726,1.0
128380,125751,1.0
128380,125802,1.0
128380,126023,1.0
128380,126677,1.0
128380,126921,1.0
128380,127028,1.0
128380,127658,1.0
128380,127692,1.0
128380,127696,1.0
128380,128267,1.0
128380,128380,1.0
128380,129314,1.0
128380,129635,1.0
128380,129913,1.0
128380,129919,1.0
128380,130159,1.0
128380,130169,1.0
128380,130275,1.0
128380,130501,1.0
128380,130633,1.0
128380,132513,1.0
128380,134206,1.0
128380,147041,1.0
128380,147990,1.0
128380,149245,1.0
128380,149733,1.0
128380,149887,1.0
128380,150882,1.0
128380,151088,1.0
128380,151098,1.0
128380,151312,1.0
128380,151482,1.0
128380,151934,1.0
128380,152410,1.0
128381,69688,1.0
128381,90218,1.0
128381,91693,1.0
128381,122070,1.0
128381,123369,1.0
128381,125594,1.0
128381,126022,1.0
128381,127696,1.0
128381,128381,1.0
128381,128716,1.0
128381,129747,1.0
128381,129983,1.0
128385,122545,1.0
128385,125446,1.0
128385,130601,1.0
128385,132232,1.0
128389,128081,1.0
128390,146765,1.0
128390,150210,1.0
128390,150607,1.0
128390,150980,1.0
128391,51972,1.0
128391,53240,1.0
128391,61899,1.0
128391,64064,1.0
128391,88078,1.0
128391,91130,1.0
128391,92187,1.0
128391,92290,1.0
128391,92880,1.0
128391,93767,1.0
128391,118568,1.0
128391,119203,1.0
128391,119386,1.0
128391,119427,1.0
128391,119876,1.0
128391,122105,2.0
128391,123223,1.0
128391,125116,1.0
128391,127696,1.0
128391,128228,1.0
128391,128393,2.0
128391,128841,1.0
128391,129052,1.0
128391,129126,1.0
128391,129148,1.0
128391,130954,1.0
128391,133695,1.0
128391,133698,1.0
128391,147388,1.0
128391,148708,1.0
128391,149729,1.0
128391,150495,1.0
128391,152603,1.0
128392,51272,2.0
128392,119386,1.0
128392,124279,1.0
128392,149661,1.0
128393,50223,1.0
128393,50341,1.0
128393,52396,1.0
128393,62825,1.0
128393,63865,1.0
128393,90218,1.0
128393,94493,1.0
128393,118386,1.0
128393,118441,1.0
128393,118956,1.0
128393,118984,1.0
128393,119908,1.0
128393,122083,1.0
128393,122105,1.0
128393,122887,1.0
128393,123200,1.0
128393,123359,1.0
128393,124003,1.0
128393,125802,1.0
128393,126479,1.0
128393,126771,1.0
128393,127305,1.0
128393,127719,1.0
128393,127940,1.0
128393,128084,1.0
128393,128391,1.0
128393,129314,1.0
128393,129880,1.0
128393,130441,1.0
128393,130581,1.0
128393,134208,1.0
128393,146352,1.0
128393,150441,1.0
128393,151657,1.0
128394,52605,1.0
128394,118528,1.0
128394,124279,1.0
128394,134208,1.0
128395,121520,1.0
128395,125802,1.0
128395,126050,1.0
128395,133847,1.0
128395,133856,1.0
128396,62045,1.0
128396,64465,1.0
128396,94344,1.0
128396,125321,1.0
128396,132043,1.0
128396,146432,1.0
128397,51043,1.0
128397,93992,1.0
128397,122070,1.0
128397,123369,1.0
128397,124724,1.0
128397,126980,1.0
128397,129314,1.0
128397,131820,1.0
128397,132485,1.0
128397,133708,1.0
128397,133992,1.0
128397,150386,1.0
128398,88644,1.0
128398,90144,1.0
128398,125801,1.0
128398,128039,2.0
128398,133681,1.0
128398,145705,1.0
128398,152523,1.0
128399,68846,1.0
128399,125751,1.0
128399,128755,1.0
128399,145665,1.0
128399,148090,1.0
128399,151312,1.0
128399,152503,1.0
128400,93992,1.0
128400,121520,1.0
128400,123499,1.0
128400,124724,1.0
128400,125554,1.0
128400,128601,1.0
128400,129290,1.0
128400,129346,1.0
128400,129913,1.0
128400,131378,1.0
128400,131664,1.0
128400,133481,1.0
128400,148859,1.0
128400,150374,1.0
128401,121747,1.0
128402,69680,1.0
128402,81666,1.0
128402,122429,1.0
128402,123239,1.0
128402,128264,1.0
128402,129557,1.0
128402,129913,1.0
128402,134024,1.0
128403,127097,1.0
128403,130441,1.0
128403,146358,1.0
128403,150210,1.0
128405,70541,1.0
128405,90218,1.0
128405,90284,1.0
128405,91512,1.0
128405,124060,1.0
128405,124386,1.0
128405,130441,1.0
128405,132205,1.0
128405,133345,1.0
128406,55939,1.0
128406,119065,1.0
128406,123200,1.0
128406,124038,1.0
128406,146553,1.0
128406,148670,1.0
128406,151689,1.0
128407,92526,1.0
128407,128081,1.0
128407,150382,1.0
128410,63981,1.0
128410,68449,1.0
128410,89995,1.0
128410,124128,1.0
128410,124724,1.0
128410,125770,1.0
128410,126141,1.0
128410,126707,1.0
128410,127696,2.0
128410,128543,1.0
128410,129139,1.0
128410,129346,1.0
128410,129588,1.0
128410,130115,1.0
128410,130481,1.0
128410,131136,1.0
128410,131820,1.0
128410,132232,1.0
128410,133028,1.0
128410,147122,1.0
128410,147419,1.0
128410,149549,1.0
128410,150980,1.0
128410,151651,1.0
128410,152045,1.0
128411,125714,1.0
128418,88815,1.0
128418,129772,1.0
128422,69688,1.0
128422,92149,1.0
128422,122105,1.0
128422,122184,1.0
128422,126479,1.0
128422,127032,1.0
128422,127940,1.0
128422,129725,1.0
128422,129918,1.0
128422,130573,1.0
128422,131136,1.0
128432,58376,1.0
128432,121978,2.0
128432,126921,1.0
128432,127928,1.0
128432,129056,1.0
128432,129175,1.0
128432,129346,1.0
128432,131006,1.0
128432,132113,1.0
128434,61334,1.0
128434,88465,1.0
128434,89304,1.0
128434,121972,1.0
128434,122719,1.0
128434,123900,1.0
128434,124578,2.0
128434,126606,1.0
128434,127099,1.0
128434,128679,1.0
128434,128689,1.0
128434,129292,1.0
128434,129589,1.0
128434,130401,1.0
128435,8598,1.0
128435,57501,1.0
128435,62715,1.0
128435,89226,1.0
128435,90049,1.0
128435,91209,1.0
128435,94914,1.0
128435,121475,1.0
128435,123520,1.0
128435,123822,1.0
128435,124067,1.0
128435,124132,1.0
128435,124133,1.0
128435,125779,1.0
128435,126526,1.0
128435,129725,1.0
128435,130003,1.0
128435,130954,1.0
128435,133028,1.0
128435,133883,1.0
128447,92193,1.0
128447,126450,1.0
128476,70074,1.0
128476,127126,1.0
128476,132530,1.0
128487,66833,1.0
128487,70061,1.0
128487,122887,1.0
128487,123075,1.0
128487,124072,1.0
128487,125379,1.0
128487,126644,1.0
128487,127032,1.0
128487,127098,1.0
128487,128120,1.0
128487,129882,1.0
128487,130954,1.0
128492,59075,1.0
128492,91697,1.0
128492,93395,1.0
128492,93992,1.0
128492,121959,2.0
128492,123312,1.0
128492,127077,1.0
128492,130954,1.0
128492,131567,1.0
128492,131700,1.0
128493,61334,1.0
128493,62506,1.0
128493,64890,1.0
128493,66035,1.0
128493,66833,1.0
128493,67288,1.0
128493,70702,1.0
128493,88237,1.0
128493,88350,1.0
128493,88648,1.0
128493,90112,1.0
128493,90323,1.0
128493,91340,1.0
128493,91538,1.0
128493,92200,1.0
128493,92949,1.0
128493,93449,1.0
128493,94725,1.0
128493,121520,1.0
128493,121612,1.0
128493,121959,1.0
128493,121978,1.0
128493,122105,2.0
128493,122380,1.0
128493,122406,1.0
128493,122522,1.0
128493,122678,3.0
128493,122723,1.0
128493,122731,1.0
128493,123279,1.0
128493,123303,1.0
128493,123403,1.0
128493,123699,1.0
128493,123738,1.0
128493,124178,1.0
128493,124314,3.0
128493,124360,1.0
128493,124728,1.0
128493,125434,1.0
128493,125812,1.0
128493,126051,1.0
128493,126479,1.0
128493,126879,1.0
128493,127723,2.0
128493,127940,1.0
128493,128264,1.0
128493,128817,1.0
128493,128899,1.0
128493,129052,2.0
128493,129068,1.0
128493,129069,1.0
128493,129346,2.0
128493,129587,1.0
128493,129588,1.0
128493,129607,2.0
128493,130865,1.0
128493,130954,1.0
128493,131136,1.0
128493,131857,1.0
128493,131874,1.0
128493,131895,1.0
128493,132113,2.0
128493,132691,1.0
128493,133051,1.0
128493,133478,1.0
128493,133680,1.0
128493,147316,1.0
128493,149478,1.0
128493,151727,1.0
128493,152893,1.0
128502,63222,1.0
128502,65848,1.0
128502,88078,1.0
128502,95294,1.0
128502,124949,1.0
128502,125779,1.0
128502,126606,1.0
128502,128841,1.0
128502,129586,1.0
128502,129725,1.0
128502,129972,2.0
128502,130753,1.0
128503,92139,1.0
128503,94936,1.0
128503,122542,1.0
128503,122823,1.0
128503,123312,1.0
128503,123891,1.0
128503,123898,1.0
128503,124296,1.0
128503,125779,1.0
128503,128264,2.0
128503,128417,1.0
128503,129201,1.0
128503,129268,1.0
128503,129588,1.0
128503,130954,1.0
128503,131136,1.0
128503,131140,1.0
128503,131147,1.0
128503,147116,1.0
128532,88742,1.0
128532,90447,1.0
128532,91973,1.0
128532,118568,1.0
128532,123207,1.0
128532,128264,1.0
128532,130169,1.0
128532,131137,1.0
128532,131664,1.0
128532,133472,1.0
128532,148120,1.0
128532,148617,1.0
128532,149111,1.0
128532,149185,1.0
128532,152400,1.0
128533,65108,1.0
128533,88216,1.0
128533,119170,1.0
128533,121978,1.0
128533,122673,1.0
128533,125116,1.0
128533,127047,1.0
128533,127099,1.0
128533,127679,1.0
128533,128339,1.0
128533,129471,1.0
128533,130563,1.0
128533,131136,1.0
128533,131675,1.0
128533,133028,1.0
128533,133695,2.0
128533,133990,1.0
128533,148786,1.0
128534,65377,1.0
128534,118441,1.0
128534,121484,1.0
128534,121677,1.0
128534,123005,1.0
128534,123369,1.0
128534,126090,1.0
128534,127691,1.0
128534,128038,1.0
128534,129268,1.0
128534,129470,1.0
128534,129471,1.0
128534,132158,1.0
128534,133222,1.0
128534,133681,1.0
128534,145991,1.0
128534,149557,1.0
128535,51397,1.0
128535,52628,1.0
128535,62013,1.0
128535,64030,1.0
128535,66650,1.0
128535,69672,1.0
128535,70541,1.0
128535,71067,1.0
128535,91629,1.0
128535,94914,1.0
128535,118667,1.0
128535,119552,1.0
128535,121666,1.0
128535,121766,1.0
128535,122225,1.0
128535,122606,1.0
128535,122673,1.0
128535,123200,1.0
128535,123898,1.0
128535,124021,1.0
128535,124038,1.0
128535,124388,1.0
128535,125310,1.0
128535,125999,1.0
128535,126023,1.0
128535,126141,1.0
128535,126144,1.0
128535,126261,1.0
128535,126397,1.0
128535,126606,1.0
128535,126699,1.0
128535,126754,1.0
128535,126771,1.0
128535,127665,1.0
128535,127681,1.0
128535,127696,2.0
128535,128063,1.0
128535,128360,1.0
128535,128539,1.0
128535,129148,1.0
128535,129175,1.0
128535,129345,1.0
128535,129472,1.0
128535,129891,1.0
128535,130110,1.0
128535,130113,1.0
128535,130441,1.0
128535,131820,1.0
128535,132232,1.0
128535,132537,1.0
128535,132896,1.0
128535,133443,1.0
128535,133481,1.0
128535,133708,1.0
128535,133990,1.0
128535,147316,1.0
128535,147587,1.0
128535,151638,1.0
128536,122597,1.0
128536,123369,1.0
128536,126734,1.0
128536,130105,1.0
128536,130448,1.0
128536,131664,1.0
128536,131825,1.0
128538,93395,1.0
128538,122606,1.0
128538,126022,1.0
128538,131664,1.0
128538,133708,1.0
128546,52306,1.0
128546,61987,1.0
128546,62584,1.0
128546,67944,1.0
128546,68487,1.0
128546,68786,1.0
128546,69094,1.0
128546,69680,1.0
128546,125304,1.0
128546,126050,1.0
128546,126479,1.0
128546,126762,1.0
128546,126771,1.0
128546,129346,2.0
128546,129471,1.0
128546,130441,1.0
128546,131825,1.0
128546,132113,1.0
128546,132647,1.0
128546,133695,1.0
128547,50587,1.0
128547,64599,1.0
128547,69970,1.0
128547,88371,1.0
128547,92027,1.0
128547,118318,1.0
128547,118589,1.0
128547,119203,1.0
128547,119328,1.0
128547,119596,1.0
128547,121484,1.0
128547,122519,1.0
128547,122612,1.0
128547,123200,1.0
128547,126059,1.0
128547,127696,1.0
128547,127997,1.0
128547,130164,1.0
128547,131365,1.0
128547,133244,1.0
128547,133990,1.0
128547,152036,1.0
128549,122236,1.0
128549,122608,1.0
128549,126022,1.0
128549,126050,1.0
128549,133478,1.0
128549,134405,1.0
128550,58471,1.0
128550,129052,1.0
128550,150211,1.0
128552,6987,1.0
128552,51256,1.0
128552,52100,1.0
128552,58002,1.0
128552,58139,1.0
128552,62045,1.0
128552,62308,1.0
128552,62506,1.0
128552,62779,1.0
128552,62825,1.0
128552,65024,1.0
128552,67142,1.0
128552,67378,1.0
128552,67681,1.0
128552,67921,1.0
128552,68695,1.0
